Title,Rental_Price,Location,Beds,Baths,Balcony,Carpet Area,Floor,Status,Additional Rooms,Furnished Status,Age Of Construction,Rental Value,Security Deposit,Address,Landmarks,Furnishing,Age of Construction,link,Bed,Bath,Facing,Super Built-up Area,Balconies,Flooring,Overlooking,Amenities,Price,Tower & Unit,Developer,Project,Configuration,Water Availability,Status of Electricity,Lift,Car parking,Floors allowed for construction,Type of Ownership,Price per sqft,Unit,Covered Parking,Lifts,Authority Approval,Tower,RERA ID,Plot Area
"2 BHK Flat 900 Sq-ft For Rent in Nav Jagriti Apartment,","₹30,000","Vasundhara Enclave, New Delhi",2.0,,1.0,800sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹38/sqft,2(Out of 4 Floors),Immediately,,Semi-Furnished,New Construction,"₹30,000",,"Vasundhara Enclave, New Delhi - East, Delhi NCR",,Semi-Furnished,New Construction,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Rent-Vasundhara-Enclave-in-New-Delhi&id=4d423833373032363235,,1.0,,,,,"Garden/Park, Main Road","Fire Fighting Equipment,Cycling & Jogging Track,Kids Play Area,Flower Gardens,Visitor Parking,Water Storage,Security,Reserved Parking,Rain Water Harvesting",₹ 1.50 Cr - ₹ 1.70 Cr,"11 Towers , 110 Units",Nav Jagriti Co Operative Group Housing Society Ltd.,Nav Jagriti Apartment,,,,,,,,,,,,,,,
2 BHK Flat 950 Sq-ft For Rent in,"₹22,000","PASCHIM VIHAR DDA FLAT GH14, New Delhi",2.0,2.0,1.0,900sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹24/sqft,4(Out of 4 Floors),Immediately,,Semi-Furnished,15 to 20 years,"₹22,000","₹34, 000","Gh 14952., New Delhi, Delhi NCR",,Semi-Furnished,15 to 20 years,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Rent-in-New-Delhi&id=4d423536393039333835,,,North - East,,,,,,,,,,,,,,,,,,,,,,,,
"3 BHK Builder Floor 125 Sq-yrd For Rent in C Block RWA Flats Chittranjan Park,","₹75,000","Kalkaji, New Delhi",3.0,3.0,1.0,125sqyrdsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹600/sqyrd,3(Out of 4 Floors),Immediately,Servant Room,Furnished,10 to 15 years,"₹75,000",₹1.3 Lac,"C R Park, Kalkaji, New Delhi - South, Delhi NCR",,Furnished,10 to 15 years,https://www.magicbricks.com/propertyDetails/3-BHK-125-Sq-yrd-Builder-Floor-Apartment-FOR-Rent-Kalkaji-in-New-Delhi&id=4d423832333434303731,,,North,,,,"Garden/Park, Main Road",,₹ 2.34 Cr - ₹ 2.59 Cr,,,C Block RWA Flats Chittranjan Park,,,,,,,,,", 550 Units",,,,,,
1 BHK Builder Floor 550 Sq-ft For Rent in,"₹7,800","Saket, New Delhi",,,1.0,500sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹16/sqft,1(Out of 4 Floors),Immediately,"Study, Store",Unfurnished,New Construction,"₹7,800|₹500Monthly Maintenance","₹7, 800","saket, Saket, New Delhi - South, Delhi NCR",saket,Unfurnished,New Construction,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Saket-in-New-Delhi&id=4d423536393135363537,1.0,1.0,East,,,Normal Tiles/Kotah Stone,Garden/Park,,,,,,,24 Hours Available,No/Rare Powercut,,1 Open,,,,,,,,,,
"4 BHK 2200 Sq-ft Flat/Apartment  For Rent in Railway Apartment,","₹65,000","Sector 19 Dwarka, New Delhi",4.0,3.0,,2100sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹31/sqft,2(Out of 10 Floors),Immediately,Servant Room,Semi-Furnished,,"₹65,000|₹3,500Monthly Maintenance",₹1.5 Lac,"sector 19, Sector 19 Dwarka, New Delhi - West, Delhi NCR",Near metro market Schools,Semi-Furnished,5 to 10 years,https://www.magicbricks.com/propertyDetails/4-BHK-2200-Sq-ft-Multistorey-Apartment-FOR-Rent-Dwarka-Sector-19-in-New-Delhi&id=4d423832363336333537,,,North,,3.0,Vitrified,"Garden/Park, Main Road","Fire Fighting Equipment,Cycling & Jogging Track,Activity Deck4,Retail Boulevard (Retail Shops),Rentable Community Space,Recreational Pool,Outdoor Tennis Courts,Multipurpose Courts,Meditation Area,Library And Business Centre,Kids Play Area,Kids Club,Indoor Squash & Badminton Courts,Indoor Games Room,Guest Accommodation,Flower Gardens,Event Space & Amphitheatre,Early Learning Centre,Dance Studio,Concierge Services,Bank & ATM,Canopy Walk,Barbeque Pit,Arts & Craft Studio,AEROBICS ROOM,Jogging and Strolling Track,Conference Room,Cafeteria/Food Court,Bar/Lounge,Banquet Hall,DTH Television Facility,Laundry Service,Waste Disposal,Maintenance Staff,Visitor Parking,Service/Goods Lift,Water Storage,Security,Reserved Parking,Park,Gymnasium,Swimming Pool,Club House,Rain Water Harvesting,Lift,Power Back Up",₹ 2.78 Cr - ₹ 2.95 Cr,"2 Towers , 178 Units",Cooperative Group Housing Society,Railway Apartment,"2, 3, 4 BHK Flat",24 Hours Available,No/Rare Powercut,2.0,,,,,,1.0,2.0,,,,
1 BHK Builder Floor 500 Sq-ft For Rent in,"₹21,000","Lajpat Nagar 4, New Delhi",,,1.0,500sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹42/sqft,1(Out of 3 Floors),Immediately,"Servant Room, Study, Store, Puja Room",Furnished,New Construction,"₹21,000",,"e block, Lajpat Nagar 4, New Delhi - South, Delhi NCR",Amar Colony market,Furnished,New Construction,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Lajpat-Nagar-4-in-New-Delhi&id=4d423639373632383237,1.0,1.0,North - West,,,"Granite, Marbonite","Garden/Park, Main Road",,,,,,,,,,,,,,,,,,,,
"3 BHK 1500 Sq-ft Flat/Apartment  For Rent in Puja Apartment,","₹45,000","IP Extension, New Delhi",3.0,2.0,1.0,1400sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹32/sqft,3(Out of 7 Floors),Immediately,Study,Semi-Furnished,,"₹45,000|₹3,000Monthly Maintenance","₹90, 000","IP Extension, New Delhi - East, Delhi NCR",metro station,Semi-Furnished,Above 20 years,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Rent-IP-Extension-in-New-Delhi&id=4d423832363337353935,,,North,,,,"Pool, Garden/Park","Fire Fighting Equipment,Cycling & Jogging Track,Kids Play Area,Guest Accommodation,Flower Gardens,DTH Television Facility,Laundry Service,Waste Disposal,Maintenance Staff,Visitor Parking,Service/Goods Lift,Water Storage,Security,Reserved Parking,Park,Rain Water Harvesting,Lift,Power Back Up",₹ 1.69 Cr - ₹ 2.0 Cr,"5 Towers , 90 Units",Puja Co Operative Group Housing Society,Puja Apartment,,,,,,,Freehold,,,,,,,,
3 BHK Builder Floor 200 Sq-yrd For Rent in,"₹45,000","b1 block janak puri, New Delhi",3.0,3.0,,190sqyrdsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹237/sqyrd,2(Out of 4 Floors),Immediately,"Puja Room, Store, Study, Servant Room",Semi-Furnished,5 to 10 years,"₹45,000","₹90, 000","New Delhi, Delhi NCR",sent Mark school,Semi-Furnished,5 to 10 years,https://www.magicbricks.com/propertyDetails/3-BHK-200-Sq-yrd-Builder-Floor-Apartment-FOR-Rent-in-New-Delhi&id=4d423833333235303737,,,North - East,,2.0,,"Pool, Garden/Park, Main Road",,,,,,,,,,,,,,,,,,,,
3 BHK Builder Floor 150 Sq-yrd For Rent in,"₹80,000","Safdarjung Enclave, New Delhi",3.0,3.0,,,2(Out of 4 Floors),Immediately,"Puja Room, Store",Semi-Furnished,Less than 5 years,"₹80,000|₹2,000Monthly Maintenance",₹1.6 Lac,"Safdarjung Enclave, Safdarjung Enclave, New Delhi - South, Delhi NCR","Very near to market, metro station and Deer park",Semi-Furnished,Less than 5 years,https://www.magicbricks.com/propertyDetails/3-BHK-150-Sq-yrd-Builder-Floor-Apartment-FOR-Rent-Safdarjung-Enclave-in-New-Delhi&id=4d423832333435303939,,,North,150sqyrdsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹59/sqft,3.0,Marble,Garden/Park,,,,,,,,,,1 Covered,4.0,,,,1.0,,,,,
"3 BHK 1900 Sq-ft Flat/Apartment  For Rent in DDA Flats Sector C Pocket 9,","₹90,000","Sector C Vasant Kunj, New Delhi",3.0,3.0,,1700sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹53/sqft,Ground(Out of 3 Floors),Immediately,Store,Furnished,,"₹90,000|₹750Monthly Maintenance",₹1.8 Lac,"Sector C Vasant Kunj, New Delhi - South, Delhi NCR",,Furnished,Less than 5 years,https://www.magicbricks.com/propertyDetails/3-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Rent-Vasant-Kunj-Sector-C-in-New-Delhi&id=4d423833313935353835,,,North - West,,2.0,Vitrified,,"Fire Fighting Equipment,Waste Disposal,Maintenance Staff,Water Storage,Security,Reserved Parking,Park,Power Back Up",₹ 3.60 Cr - ₹ 4.30 Cr,,Delhi Development Authority DDA,DDA Flats Sector C Pocket 9,"2, 3 BHK Flat",24 Hours Available,No/Rare Powercut,,,3.0,,,", 700 Units",,,,,,
"2 BHK Builder Floor 900 Sq-ft For Rent in Ambika Apartment,","₹20,000","Saket, New Delhi",2.0,2.0,1.0,810sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹25/sqft,1(Out of 4 Floors),Immediately,"Puja Room, Study, Store",Semi-Furnished,New Construction,"₹20,000",,"Saket, New Delhi - South, Delhi NCR",Saket Metro station .,Semi-Furnished,New Construction,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Saket-in-New-Delhi&id=4d423738313039373737,,,South -West,,,Vitrified,Main Road,,₹ 3.20 Cr - ₹ 3.50 Cr,,,Ambika Apartment,,,,,,,,,,,,,,,
2 BHK Residential House  For Rent,"₹5,000","Badarpur, New Delhi",2.0,2.0,,,,Immediately,"Puja Room, Study",Furnished,Less than 5 years,"₹5,000","₹10, 000","H No 20 Gali No 75 Shakti Vihar Mithapur, Badarpur, New Delhi - South, Delhi NCR",Near CPS Public School,Furnished,Less than 5 years,https://www.magicbricks.com/propertyDetails/2-BHK-720-Sq-ft-Residential-House-FOR-Rent-Badarpur-in-New-Delhi&id=4d423637383034333137,,,North - East,720sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹7/sqft,,,,,,,,,,,,,,,,,,,,,,,
"1 BHK Flat 450 Sq-ft For Rent in DLF Chattarpur Farms,","₹9,000","Chhattarpur, New Delhi",,,1.0,450sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹20/sqft,2(Out of 5 Floors),Immediately,,Unfurnished,New Construction,"₹9,000",,"near jvts garden, Chhattarpur, New Delhi - South, Delhi NCR",near by jvts garden,Unfurnished,New Construction,https://www.magicbricks.com/propertyDetails/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Rent-Chhattarpur-in-New-Delhi&id=4d423833303632333439,1.0,1.0,South,,,,,"Fire Fighting Equipment,Kids Play Area,Maintenance Staff,Visitor Parking,Water Storage,Security,Reserved Parking,Park,Gymnasium,Swimming Pool,Club House",₹ 50.8 Lac - ₹ 70.0 Lac,,DLF Ltd.,DLF Chattarpur Farms,,,,,,,,,", 90 Units",,,,,,
2 BHK Builder Floor 70 Sq-yrd For Rent in,"₹18,000","Shahabad Muhammadpur Village, New Delhi",2.0,,,68sqyrdsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹265/sqyrd,Ground(Out of 2 Floors),Immediately,,Semi-Furnished,5 to 10 years,"₹18,000","₹18, 000","Shahbad Mohd Pur, Shahabad Muhammadpur Village, New Delhi - South, Delhi NCR",Sector 8 Dwarka Metro station,Semi-Furnished,5 to 10 years,https://www.magicbricks.com/propertyDetails/2-BHK-70-Sq-yrd-Builder-Floor-Apartment-FOR-Rent-Shahabad-Muhammadpur-Village-in-New-Delhi&id=4d423833333235313633,,1.0,,,,Marble,Main Road,,,,,,,,,,,1.0,,,,,,,,,
"1 BHK Flat 40 Sq-ft For Rent in Puri AP Wonder,",Call for Rent,"Sector 5 Rohini, New Delhi",,,,26sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham,2(Out of 2 Floors),Immediately,,Semi-Furnished,10 to 15 years,,"₹24, 000","Sector 5 Rohini, New Delhi - North, Delhi NCR","near hanuman mandir, rithala mod",Semi-Furnished,10 to 15 years,https://www.magicbricks.com/propertyDetails/1-BHK-40-Sq-ft-Multistorey-Apartment-FOR-Rent-Rohini-Sector-5-in-New-Delhi&id=4d423536393230363331,1.0,1.0,South - East,,2.0,,"Garden/Park, Main Road","Fire Fighting Equipment,Cycling & Jogging Track,Activity Deck4,Retail Boulevard (Retail Shops),Recreational Pool,Outdoor Tennis Courts,Multipurpose Courts,Meditation Area,Library And Business Centre,Kids Play Area,Kids Club,Indoor Squash & Badminton Courts,Indoor Games Room,Guest Accommodation,Flower Gardens,Event Space & Amphitheatre,Early Learning Centre,Concierge Services,Outdoor Tennis Courts,Jogging and Strolling Track,Conference Room,Banquet Hall,DTH Television Facility,Laundry Service,Waste Disposal,Maintenance Staff,Visitor Parking,Service/Goods Lift,Water Storage,Security,Reserved Parking,Park,Gymnasium,Swimming Pool,Club House,Rain Water Harvesting,Lift,Power Back Up",₹ 48.0 Lac - ₹ 75.0 Lac,"5 Towers , 325 Units",APP Group,Puri AP Wonder,3 BHK Flat,,,,,,,,,,,,,,
1 BHK 58 Sq-m Flat/Apartment  For Rent in,"₹18,000","Sector 14 Dwarka, New Delhi",,,,,5(Out of 15 Floors),Immediately,,Unfurnished,,"₹18,000",,"Sector 14 Dwarka, New Delhi - West, Delhi NCR",,Unfurnished,,https://www.magicbricks.com/propertyDetails/1-BHK-58-Sq-m-Multistorey-Apartment-FOR-Rent-Dwarka-Sector-14-in-New-Delhi&id=4d423833373032353037,1.0,1.0,,58sqmsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹29/sqft,,,,,,,,,,,,,,,,,,,,,,,
3 BHK 1280 Sq-ft Flat/Apartment  For Rent in,"₹38,000","Malviya Nagar, New Delhi",3.0,,,1150sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹33/sqft,3(Out of 4 Floors),Immediately,,Unfurnished,,"₹38,000",,"G-13/2., Malviya Nagar, New Delhi - South, Delhi NCR",,Unfurnished,,https://www.magicbricks.com/propertyDetails/3-BHK-1280-Sq-ft-Multistorey-Apartment-FOR-Rent-Malviya-Nagar-in-New-Delhi&id=4d423432343533303939,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
2 BHK Builder Floor 180 Sq-yrd For Rent in,"₹32,000","Surajmal Vihar, New Delhi",2.0,2.0,1.0,180sqyrdsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹178/sqyrd,1(Out of 4 Floors),Immediately,Store,Unfurnished,5 to 10 years,"₹32,000|₹2,000Monthly Maintenance","₹64, 000","5632, Surajmal Vihar, New Delhi - East, Delhi NCR",The property is close to the Karkardooma Metro Station.,Unfurnished,5 to 10 years,https://www.magicbricks.com/propertyDetails/2-BHK-180-Sq-yrd-Builder-Floor-Apartment-FOR-Rent-Surajmal-Vihar-in-New-Delhi&id=4d423833333235313435,,,North,,,Marble,Garden/Park,,,,,,,24 Hours Available,No/Rare Powercut,1.0,1 Open,4.0,,,,,,,,,
2 BHK Residential House  For Rent,"₹28,000","Pitampura, New Delhi",2.0,2.0,,,2(Out of 3 Floors),Immediately,,Semi-Furnished,,"₹28,000",,"Pitampura, New Delhi - North, Delhi NCR",,Semi-Furnished,,https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Residential-House-FOR-Rent-Pitampura-in-New-Delhi&id=4d423634353634343135,,,,1200sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹23/sqft,,,,,,,,,,,,,1 Open,,,,,,,,,,
1 BHK Builder Floor 450 Sq-ft For Rent in,"₹18,000","Chhatarpur Extension, New Delhi",,,,,1(Out of 4 Floors),Immediately,,Furnished,,"₹18,000",,"Chhatarpur Extension, New Delhi - South, Delhi NCR",,Furnished,,https://www.magicbricks.com/propertyDetails/1-BHK-450-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Chhatarpur-Extension-in-New-Delhi&id=4d423739313836303137,1.0,1.0,,450sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹40/sqft,,,,,,,,,,,,,,,,,,,,,,,
4 BHK Builder Floor 5000 Sq-ft For Rent in,₹3.5 Lac,"Malcha, New Delhi",4.0,4.0,,3050sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹115/sqft,1(Out of 3 Floors),Immediately,"Puja Room, Store, Servant Room",Unfurnished,10 to 15 years,"₹3.5 Lac|₹10,000Monthly Maintenance",₹5.0 Lac,"New Delhi, Malcha, New Delhi - Central, Delhi NCR","in malcha marg, central delhi",Unfurnished,10 to 15 years,https://www.magicbricks.com/propertyDetails/4-BHK-5000-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Malcha-in-New-Delhi&id=4d423536393535323139,,,North,,3.0,"Wooden, Marble, Granite",Garden/Park,,,,,,,24 Hours Available,No/Rare Powercut,1.0,1 Covered,,,,,1.0,,,,,
"2 BHK Flat 50 Sq-yrd For Rent in DDA Arunodaya Apartment,","₹18,000","Dwarka, New Delhi",2.0,,1.0,80sqyrdsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹225/sqyrd,3(Out of 4 Floors),Immediately,,Furnished,Less than 5 years,"₹18,000|₹500Monthly Maintenance","₹18, 000","Dwarka, Dwarka, New Delhi - West, Delhi NCR",,Furnished,Less than 5 years,https://www.magicbricks.com/propertyDetails/2-BHK-50-Sq-yrd-Multistorey-Apartment-FOR-Rent-Dwarka-in-New-Delhi&id=4d423739313831313637,,1.0,,,,,"Garden/Park, Main Road","Kids Play Area,DTH Television Facility,Laundry Service,Visitor Parking,Security,Reserved Parking,Park",₹ 2.58 Cr - ₹ 3.0 Cr,"7 Towers , 320 Units",Delhi Development Authority DDA,DDA Arunodaya Apartment,,,,,,,,,,,,,,,
3 BHK 1900 Sq-ft Flat/Apartment  For Rent in,"₹30,000","Block 6 Patel Nagar, New Delhi",3.0,2.0,,1800sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹17/sqft,3(Out of 4 Floors),Immediately,"Store, Study",Furnished,Less than 5 years,"₹30,000","₹30, 000","Block 6 Patel Nagar, New Delhi - West, Delhi NCR",South Patel Nagar gurdwara and pusa wall,Furnished,Less than 5 years,https://www.magicbricks.com/propertyDetails/3-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Rent-in-New-Delhi&id=4d423832333434383835,,,South,,3.0,,"Garden/Park, Main Road",,,,,,,,,,,,,,,,,,,,
600 Sq-ft For Rent in,"₹13,000","Azadpur, New Delhi",,,,,Ground(Out of 4 Floors),Immediately,,Unfurnished,,"₹13,000",,"Azadpur, New Delhi - North, Delhi NCR",,Unfurnished,,https://www.magicbricks.com/propertyDetails/600-Sq-ft-Studio-Apartment-FOR-Rent-Azadpur-in-New-Delhi&id=4d423739313739383835,,1.0,,600sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹22/sqft,,,,,,,,,,,,,,,,,,,,,,,
"3 BHK 1750 Sq-ft Flat/Apartment  For Rent in DDA C4 Vasant Kunj,",₹1.2 Lac,"Vasant Kunj, New Delhi",3.0,3.0,,1700sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹71/sqft,1(Out of 3 Floors),Immediately,"Study, Store",Unfurnished,,₹1.2 Lac|₹500Monthly Maintenance,₹1.2 Lac,"B 10 block, Vasant Kunj, New Delhi - South, Delhi NCR",near G.D GOENKA SCHOOL,Unfurnished,Less than 5 years,https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Rent-Vasant-Kunj-in-New-Delhi&id=4d423432343634393235,,,North - East,,3.0,Marble,"Garden/Park, Pool, Main Road","Fire Fighting Equipment,Cycling & Jogging Track,Kids Play Area,Flower Gardens,Jogging and Strolling Track,Maintenance Staff,Visitor Parking,Water Storage,Security,Reserved Parking,Park,Rain Water Harvesting,Power Back Up",₹ 3.60 Cr - ₹ 4.30 Cr,"25 Towers , 250 Units",Delhi Development Authority DDA,DDA C4 Vasant Kunj,,24 Hours Available,No/Rare Powercut,,,,,,,2.0,,,,,
3 BHK Builder Floor 2778 Sq-ft For Rent in,₹4.0 Lac,"Defence Colony, New Delhi",3.0,3.0,,2118sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹189/sqft,2(Out of 3 Floors),Immediately,"Puja Room, Store",Semi-Furnished,,"₹4 Lac|₹10,000Monthly Maintenance",₹8.0 Lac,"Bb., Defence Colony, New Delhi - South, Delhi NCR",defence,Semi-Furnished,New Construction,https://www.magicbricks.com/propertyDetails/3-BHK-2778-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Defence-Colony-in-New-Delhi&id=4d423833363135383635,,,East,,3.0,"Vitrified, Granite","Garden/Park, Main Road",,,,,,,24 Hours Available,No/Rare Powercut,1.0,2 Covered,,Freehold,,,2.0,,,,,
3 BHK Builder Floor 215 Sq-yrd For Rent in,₹1.5 Lac,"GK III, New Delhi",3.0,3.0,,215sqyrdsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹698/sqyrd,Ground(Out of 4 Floors),Immediately,Store,Semi-Furnished,Less than 5 years,"₹1.5 Lac|₹6,000Monthly Maintenance",₹3.0 Lac,"Greater Kailash 3, GK III, New Delhi - South, Delhi NCR",Near to Greater kailash metro station.,Semi-Furnished,Less than 5 years,https://www.magicbricks.com/propertyDetails/3-BHK-215-Sq-yrd-Builder-Floor-Apartment-FOR-Rent-Greater-Kailash-3-in-New-Delhi&id=4d423734383936333637,,,North - East,,2.0,Marble,Garden/Park,,,,,,,24 Hours Available,No/Rare Powercut,1.0,"2 Covered, 1 Open",,,,,2.0,,,,,
1 BHK Flat 70 Sq-yrd For Rent in,"₹8,000","Rajpur Khurd, New Delhi, New Delhi",,,,,3(Out of 3 Floors),Immediately,,Semi-Furnished,,"₹8,000",,"New Delhi, Delhi NCR",,Semi-Furnished,,https://www.magicbricks.com/propertyDetails/1-BHK-70-Sq-yrd-Multistorey-Apartment-FOR-Rent-in-New-Delhi&id=4d423736323132343839,1.0,1.0,,70sqyrdsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹13/sqft,,,,,,,,,,,,,,,,,,,,,,,
3 BHK Flat 1800 Sq-ft For Rent in,"₹90,000","G Block Saket, New Delhi",3.0,3.0,,1600sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹56/sqft,1(Out of 3 Floors),Immediately,"Study, Puja Room",Semi-Furnished,Less than 5 years,"₹90,000",,"saket G belok RWA socity, G Block Saket, New Delhi - South, Delhi NCR",saket G belok near by pvr Anupam near by metro,Semi-Furnished,Less than 5 years,https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Rent-G-Block-Saket-in-New-Delhi&id=4d423831353737383037,,,East,,2.0,Marble,Garden/Park,,,,,,,,,,,,,,,,,,,,
1 BHK Flat 500 Sq-ft For Rent in,"₹14,700","Chhatarpur Farms, New Delhi",,,1.0,450sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹33/sqft,2(Out of 5 Floors),Immediately,,Semi-Furnished,New Construction,"₹14,700",,"Chhatarpur enclave, Chhatarpur Farms, New Delhi - South, Delhi NCR",,Semi-Furnished,New Construction,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Rent-in-New-Delhi&id=4d423833303631363031,1.0,1.0,East,,,,"Main Road, Garden/Park",,,,,,,,,,,,,,,,,,,,
